uri,label_timestamp,toxicity_prob,toxicity_tier
2061271914635805025,2026_06_01-18:13:21,0.65996873,medium
2061266584686014761,2026_06_01-18:13:21,0.0201057,low
2061236286933885018,2026_06_01-18:13:21,0.023199737,low
2061466387265315216,2026_06_01-18:13:21,0.043646812,low
2061340109593862320,2026_06_01-18:13:21,0.017215505,low
2061262329258312186,2026_06_01-18:13:21,0.02873857,low
2061245655654318101,2026_06_01-18:13:21,0.019603057,low
2061172411580756300,2026_06_01-18:13:21,0.026499467,low
2061137817271705903,2026_06_01-18:13:21,0.051563308,low
2061060455200649281,2026_06_01-18:13:21,0.0201057,low
2061011521539649875,2026_06_01-18:13:21,0.015833238,low
2060977441842303132,2026_06_01-18:13:21,0.028031485,low
2060910054736282003,2026_06_01-18:13:21,0.054284602,low
2060901009812287818,2026_06_01-18:13:21,0.03192045,low
2060877962732265527,2026_06_01-18:13:21,0.02779579,low
2060869897207300133,2026_06_01-18:13:21,0.028385026,low
2060858820184752360,2026_06_01-18:13:21,0.054531995,low
2060834189042131376,2026_06_01-18:13:21,0.25462922,medium
2060817225234203041,2026_06_01-18:13:21,0.02873857,low
2060816906290913423,2026_06_01-18:13:21,0.028385026,low
2060816873101332838,2026_06_01-18:13:21,0.028385026,low
2060806221108482438,2026_06_01-18:13:21,0.0466155,low
2060802908564635864,2026_06_01-18:13:21,0.027677942,low
2060797864234672144,2026_06_01-18:13:21,0.016210219,low
2060795272813289964,2026_06_01-18:13:21,0.031684756,low
2060795180391768211,2026_06_01-18:13:21,0.051068526,low
2060793017678578030,2026_06_01-18:13:21,0.02920996,low
2061472338156093872,2026_06_01-18:13:21,0.015644746,low
2061262969363943933,2026_06_01-18:13:21,0.019351736,low
2061096734437097642,2026_06_01-18:13:21,0.05230548,low
2061053411110347135,2026_06_01-18:13:21,0.020231359,low
2061009856597762120,2026_06_01-18:13:21,0.010115679,low
2060981181634507051,2026_06_01-18:13:21,0.0969861,low
2060938958104941013,2026_06_01-18:13:21,0.6544696,medium
2060915247402385582,2026_06_01-18:13:21,0.65996873,medium
2060884065020973111,2026_06_01-18:13:21,0.19986437,medium
2060874210361201079,2026_06_01-18:13:21,0.033334624,low
2060841587467333696,2026_06_01-18:13:21,0.09828771,low
2060832854930788579,2026_06_01-18:13:21,0.47886392,medium
2060804726787350570,2026_06_01-18:13:21,0.029445656,low
2060776798749859870,2026_06_01-18:13:21,0.15048122,medium
2060755213288432074,2026_06_01-18:13:21,0.035691574,low
2060752268169748645,2026_06_01-18:13:21,0.01859777,low
2060733587326922860,2026_06_01-18:13:28,0.11450345,medium
2060703789775024569,2026_06_01-18:13:28,0.04290464,low
2060682358953509005,2026_06_01-18:13:28,0.26859093,medium
2061470500467990546,2026_06_01-18:13:28,0.03545588,low
2061467623020253682,2026_06_01-18:13:28,0.050078966,low
2061465688888291490,2026_06_01-18:13:28,0.11171334,medium
2061435072880750895,2026_06_01-18:13:28,0.09785384,low
2061417939316695226,2026_06_01-18:13:28,0.019728716,low
2061406449381544250,2026_06_01-18:13:28,0.034513097,low
2061405118788927682,2026_06_01-18:13:28,0.063027434,low
2061374225198248119,2026_06_01-18:13:28,0.034513097,low
2061349150583926976,2026_06_01-18:13:28,0.034984488,low
2061324659002368380,2026_06_01-18:13:28,0.034513097,low
2061310255905296658,2026_06_01-18:13:28,0.013068704,low
2061268184750063832,2026_06_01-18:13:28,0.035220183,low
2061266507028393988,2026_06_01-18:13:28,0.045625936,low
2061255890347384961,2026_06_01-18:13:28,0.05280026,low
2061255323663442257,2026_06_01-18:13:28,0.022256956,low
2061255248061112408,2026_06_01-18:13:28,0.020960633,low
2061255103177220590,2026_06_01-18:13:28,0.015016444,low
2061254975389405652,2026_06_01-18:13:28,0.017341165,low
2061254907747762232,2026_06_01-18:13:28,0.01633588,low
2061424121922105400,2026_06_01-18:13:28,0.09394901,low
2061319486859321345,2026_06_01-18:13:28,0.011435116,low
2061237990425280987,2026_06_01-18:13:28,0.09394901,low
2061225129435128063,2026_06_01-18:13:28,0.015519086,low
2060475957983555998,2026_06_01-18:13:28,0.012880214,low
2060314961197322362,2026_06_01-18:13:28,0.028149333,low
2060269975214915745,2026_06_01-18:13:28,0.09785384,low
2060204797265862750,2026_06_01-18:13:28,0.53579444,medium
2060183766308471151,2026_06_01-18:13:28,0.050078966,low
2060007928619278416,2026_06_01-18:13:28,0.14082454,medium
2059996794193395995,2026_06_01-18:13:28,0.2540519,medium
2059901707698819536,2026_06_01-18:13:28,0.08083374,low
2059766516946739263,2026_06_01-18:13:28,0.026735162,low
2059715428822208731,2026_06_01-18:13:28,0.031684756,low
2059640851152667103,2026_06_01-18:13:28,0.031331215,low
2059542444966842463,2026_06_01-18:13:28,0.053295042,low
2059466511803400306,2026_06_01-18:13:28,0.09438288,low
2061478437722693753,2026_06_01-18:13:28,0.0072569004,low
2061478369204592853,2026_06_01-18:13:28,0.0074139764,low
2061478362846220452,2026_06_01-18:13:28,0.0070055793,low
2061478171518906859,2026_06_01-18:13:28,0.0137598375,low
2061478144284963301,2026_06_01-18:13:28,0.007099825,low
2061478086592671768,2026_06_01-18:13:28,0.008419261,low
2061478015755042940,2026_06_01-18:13:28,0.010995304,low
2061477950784946653,2026_06_01-18:13:28,0.011120965,low
