tweet_id,text,author_id,username,created_at,like_count,retweet_count,reply_count,quote_count,url,keyword,sync_timestamp
2061783599934828920,#ThisDay 1924 - The U.S. Congress grants citizenship to all American Indians.,193413930,27Tawnyowl,2026-06-02 12:14:50+00:00,0,0,0,0,https://x.com/i/web/status/2061783599934828920,citizenship,2026_06_02-13:45:18
2061783412252328052,"June 2, 1924: The Indian Citizenship Act grants U.S. citizenship to all Native Americans.

A major milestone, but the struggle for full equality continued.

#ThisDayInHistory #NativeAmericanHistoryd ",1445908599172075523,TheUAPMinute,2026-06-02 12:14:06+00:00,0,0,0,0,https://x.com/i/web/status/2061783412252328052,citizenship,2026_06_02-13:45:18
2061783010450543022,"The SAVE Act has passed the House twice, stalled in the Senate, and rebranded itself once.

Republicans want citizenship proof to vote. Democrats say it locks millions out.

Both sides have a point. Neither is talking about the actual problem. ",1408162769891905537,PlanetDefi,2026-06-02 12:12:30+00:00,0,0,1,0,https://x.com/i/web/status/2061783010450543022,citizenship,2026_06_02-13:45:18
2061782996408045677,people who take the elevator to go up one floor shouldudian citizenship ,346366234,toribliss_5,2026-06-02 12:12:27+00:00,0,0,0,0,https://x.com/i/web/status/2061782996408045677,citizenship,2026_06_02-13:45:18
2061782890996809735,Home affairs refuses to disclose how many members of parliament hold dual citizenship ,2038361572729368576,WesternPulse88,2026-06-02 12:12:01+00:00,24,19,5,2,https://x.com/i/web/status/2061782890996809735,citizenship,2026_06_02-13:45:18
2061782471252017306,"Urgent help requested. File No. CH2069673466216 is pending as verification from the Indian Consulate Vancouver is awaited. My Canadian Citizenship Oath Ceremony is missed by this delay. Don’t wanna miss again on 9th june.. @MEAIndia @passportsevamea
@cgivancouver @CPVIndia",247811150,HARRYSANDHU21,2026-06-02 12:10:21+00:00,0,0,0,0,https://x.com/i/web/status/2061782471252017306,citizenship,2026_06_02-13:45:18
2061781766495473710,"Day 171:
Of posting till Ilhan Omar is stripped of citizenship and deported for her fraud.
#DeportOmar #DeportIlhanOmar #DeporttoSomalia",1997310750810058752,DeportOmar,2026-06-02 12:07:33+00:00,1,1,0,0,https://x.com/i/web/status/2061781766495473710,citizenship,2026_06_02-13:45:18
2061781647255564393,"Jun 02 Edward Elgar (Sir) born in Worcestershire, England, 1857
Jun 02 First issue of Computerworld, 1967
Jun 02 Native Americans ""granted"" citizenship, 1924",1869177591044734976,TodaysMemoirs,2026-06-02 12:07:05+00:00,0,0,0,0,https://x.com/i/web/status/2061781647255564393,citizenship,2026_06_02-13:45:18
2061781226218758600,"Offered Russian citizenship, non-combat roles, and money, they joined the Russian army

What we’ve learned from Nepali POWs in Ukraine
",1676548249899892738,UkraineSolidUS,2026-06-02 12:05:25+00:00,1,0,0,0,https://x.com/i/web/status/2061781226218758600,citizenship,2026_06_02-13:45:18
2061781110254698864,ANOTHER ONE OF THOSE DISCREPANCIES THAT DEMOCRATS JUST DON’T WANT TO BE HONEST ABOUT! PERHAPS THERE NEEDS TO BE A STANDARD APPROACH TO VOTING OF CITIZENSHIP &amp; PROOF OF ID’S AS ORIGINALLY INTENDED TO SECURE FAIR ELECTIONS?!                         ,1878237105379299328,Rain82960Daniel,2026-06-02 12:04:57+00:00,0,0,0,0,https://x.com/i/web/status/2061781110254698864,citizenship,2026_06_02-13:45:18
2061781054898184661,"Why is it taking SCOTUS so long to rule on birthright citizenship??!! It's cut and dry to me!! It was enacted for the children of Slaves and that is in the past, so it should be null and void in this time. Only Citizens can bear Citizens!!",258334011,dewintwits,2026-06-02 12:04:44+00:00,0,0,0,0,https://x.com/i/web/status/2061781054898184661,citizenship,2026_06_02-13:45:18
2061780804804702711,"Under the SAVE Act (Safeguard American Voter Eligibility Act), passed by the House in February 2026 and pending in the Senate, voters must provide documentary proof of U.S. citizenship when registering to vote in federal elections. A standard driver'... ",2056956779775352832,feminist_ne3hpx,2026-06-02 12:03:44+00:00,0,0,0,0,https://x.com/i/web/status/2061780804804702711,citizenship,2026_06_02-13:45:18
2061780673690517957,Marco Rubio Is Celebrating American Indian Citizenship Day On June 2. It  was on this day in 1924 that the Indian Citizenship Act by Congress  granted citizenship to all American Indians born in the U.S.🏹🌽🐎🪶🫢🤣🫣 ,1759210249041416192,w2071d,2026-06-02 12:03:13+00:00,63,13,6,2,https://x.com/i/web/status/2061780673690517957,citizenship,2026_06_02-13:45:18
2061780547551039959,"South Africans, peacefully request Foreign Nationals to vacate South Africa, illegal  or legal, back to their respective countries. Thereafter, they may reapply again, if so wish,for temporary citizenship.",1811802026138849280,Zilangobe291337,2026-06-02 12:02:43+00:00,0,0,0,0,https://x.com/i/web/status/2061780547551039959,citizenship,2026_06_02-13:45:18
2061780509139894297,"Should the United States abolish birthright citizenship?
Yes or No? ",2030938224970100736,Will_iam_001,2026-06-02 12:02:34+00:00,32,17,32,4,https://x.com/i/web/status/2061780509139894297,citizenship,2026_06_02-13:45:18
2061780156096581635,"On this day in 1924,  President Calvin Coolidge signs the Indian Citizenship Act (also known as Snyder Act), declaring all Native Americans to be American citizens [1] ",1207316204177768448,HAlmanack,2026-06-02 12:01:09+00:00,0,0,0,0,https://x.com/i/web/status/2061780156096581635,citizenship,2026_06_02-13:45:18
2061780131824226322,The morons want to strip legal citizenship from people. Have they thought about who will pay social security and taxes to keep national strong? Definitely not him or his family! They need to get a grip! The republicans need to get a better game plan!,2940121339,RoeschJim,2026-06-02 12:01:04+00:00,0,0,0,0,https://x.com/i/web/status/2061780131824226322,citizenship,2026_06_02-13:45:18
2061778911051333977,I ACCEPT IT I WILL TAKE INDIAN CITIZENSHIP IN FUTURE ,852201665742737408,Atif82812976,2026-06-02 11:56:13+00:00,0,0,0,0,https://x.com/i/web/status/2061778911051333977,citizenship,2026_06_02-13:45:18
2061778906471088551,Stripping U.S. citizenship en masse is harder than Trump vowed #trending ,2054936949761474560,hodges_lan54397,2026-06-02 11:56:11+00:00,0,0,0,0,https://x.com/i/web/status/2061778906471088551,citizenship,2026_06_02-13:45:18
2061778188716458195,New US Citizenship Rules Will Shock Most Applicants #uscitizenship #usci...  via @YouTube,1910084698778558464,LisaBryant777,2026-06-02 11:53:20+00:00,0,0,0,0,https://x.com/i/web/status/2061778188716458195,citizenship,2026_06_02-13:45:18
2061778128666513596,"1924
Congress enacts the Indian Citizenship Act

",1711661484583882752,1959Goldstein,2026-06-02 11:53:06+00:00,2,1,0,0,https://x.com/i/web/status/2061778128666513596,citizenship,2026_06_02-13:45:18
2061778128666513596,"1924
Congress enacts the Indian Citizenship Act

",1711661484583882752,1959Goldstein,2026-06-02 11:53:06+00:00,2,1,0,0,https://x.com/i/web/status/2061778128666513596,citizenship,2026_06_02-13:45:18
2061777734054117700,"Urgent request for assistance.

@rpochandigarh @MEAIndia @IndianEmbassyAs @Nappichimney. 
 My passport application (File No. CH2069673466216) is pending at RPO Chandigarh despite repeated follow-ups. I missed my Canadian Citizenship Oath Ceremony, dont wanna miss again on 9th jun",247811150,HARRYSANDHU21,2026-06-02 11:51:32+00:00,0,0,0,0,https://x.com/i/web/status/2061777734054117700,citizenship,2026_06_02-13:45:18
2061777337956606180,TO THE WORLD COUNTRIES WHERE I GOT  CITIZENSHIPS  INDIA IS DIENIED  MY POSITION AS WELL MY CITIZENSHIP IN INDIA..... AS PER THE DISCUSSION WITH OUT EXCUSS ,852201665742737408,Atif82812976,2026-06-02 11:49:57+00:00,0,0,0,0,https://x.com/i/web/status/2061777337956606180,citizenship,2026_06_02-13:45:18
2061776997161046376,"ON THIS DAY IN 1924:
President Calvin Coolidge signs the Indian Citizenship Act into law, granting citizenship for all Native Americans born within the territorial limits of the United States. #OnThisDay #History #NativeAmericans ",163754481,CToddBarnes,2026-06-02 11:48:36+00:00,0,0,0,0,https://x.com/i/web/status/2061776997161046376,citizenship,2026_06_02-13:45:18
2061776896514461928,Stripping U.S. citizenship en masse is harder than Trump vowed - NPR ,73194083,mtsarabia,2026-06-02 11:48:12+00:00,0,0,0,0,https://x.com/i/web/status/2061776896514461928,citizenship,2026_06_02-13:45:18
2061776767178658129,Stripping U.S. citizenship en masse is harder than Trump vowed - NPR ,1805243975739265024,FavazzoDom63444,2026-06-02 11:47:41+00:00,0,0,0,0,https://x.com/i/web/status/2061776767178658129,citizenship,2026_06_02-13:45:18
2061776266710196661,"Fraud, child sexual abuse, terrorism-related activity, war crimes and drug trafficking are disqualifying from the ""good moral character"" required for citizenship.

But they could be @POTUS

Stripping U.S. citizenship for some is harder than Trump vowed  ",896725005333082113,linda_brickley,2026-06-02 11:45:42+00:00,0,0,0,0,https://x.com/i/web/status/2061776266710196661,citizenship,2026_06_02-13:45:18
2061776206228226129,A judge struck down NH’s ‘proof of citizenship’ voting law. Here's what to know. ,18145273,tuohy,2026-06-02 11:45:28+00:00,0,0,0,0,https://x.com/i/web/status/2061776206228226129,citizenship,2026_06_02-13:45:18
